Figure 11 and 12 Data,WE Area (cm^2),0.890512712,,,,,,,,,,,,,,,,Figure 12 (bottom),,,,,,,,
No add.,,,No. add. Partial,,,1st add.,,,1st add. Partial,,,2nd add.,,,2nd add. Partial,,,0.7 V/s Partials with baseline correction,,,,,,,,
-0.00945129,-0.00602112,-0.006761408,-0.0094696,0.000479126,0.000538034,-0.00944824,-0.0131592,-0.014777105,-0.0094635,0.0013916,0.001562695,-0.00943604,-0.0135925,-0.015263679,-0.109283,-0.00335388,-0.003766235,-0.109558,-4.83E-05,-5.42E-05,-0.00961304,0.00115471,0.00129668,-0.00961304,3.77E-05,4.23274E-05
-0.0105103,-0.00600586,-0.006744272,-0.0105072,0.000338745,0.000380393,-0.0105042,-0.013205,-0.014828536,-0.0104919,0.00129395,0.001453039,-0.010498,-0.013559,-0.01522606,-0.110352,-0.00338135,-0.003797082,-0.110626,-4.31E-05,-4.84E-05,-0.0106812,0.00107621,0.001208529,-0.0106812,3.39E-05,3.81068E-05
-0.0115601,-0.00605164,-0.006795681,-0.0115784,0.000396729,0.000445506,-0.0115936,-0.0132263,-0.014852455,-0.0115845,0.001297,0.001456464,-0.0115631,-0.013623,-0.015297929,-0.111328,-0.00338135,-0.003797082,-0.111694,-1.04E-05,-1.17E-05,-0.0117493,0.00109841,0.001233458,-0.0117493,3.15E-05,3.53657E-05
-0.012616,-0.00600891,-0.006747697,-0.0126556,0.000283813,0.000318707,-0.012616,-0.0133484,-0.014989567,-0.0126434,0.00120544,0.001353647,-0.0126404,-0.013559,-0.01522606,-0.112488,-0.00350342,-0.003934161,-0.112762,-9.98E-05,-1.12E-04,-0.0128174,0.00102601,0.001152156,-0.0128174,2.25E-05,2.53023E-05
-0.0136932,-0.00604248,-0.006785394,-0.0137115,0.000201416,0.00022618,-0.0137115,-0.0132935,-0.014927917,-0.0137054,0.00125732,0.001411906,-0.0136963,-0.0136353,-0.015311741,-0.113495,-0.00343628,-0.003858766,-0.113831,0,0.00E+00,-0.0138855,0.00109704,0.00123192,-0.0138855,2.07E-05,2.32309E-05
-0.0147888,-0.00601501,-0.006754547,-0.0147949,0.000247192,0.000277584,-0.0147827,-0.0134216,-0.015071767,-0.0147919,0.00118713,0.001333086,-0.0147949,-0.0135803,-0.015249979,-0.114563,-0.00356445,-0.004002694,-0.114899,-9.55E-05,-1.07E-04,-0.0149536,0.001046,0.001174604,-0.0149536,1.62E-05,1.81544E-05
-0.0158447,-0.00602112,-0.006761408,-0.0158234,9.46E-05,0.000106236,-0.0158569,-0.0133423,-0.014982717,-0.0158386,0.00110474,0.001240566,-0.0158295,-0.0136139,-0.01528771,-0.115662,-0.00354919,-0.003985558,-0.115967,-4.76E-05,-5.34E-05,-0.0160217,0.000982754,0.001103582,-0.0160217,9.56E-06,1.07364E-05
-0.0169006,-0.00606995,-0.006816242,-0.0168976,0.000143433,0.000161068,-0.0168945,-0.0134491,-0.015102648,-0.016922,0.00112915,0.001267977,-0.0168945,-0.0136566,-0.01533566,-0.116669,-0.0035614,-0.003999269,-0.117035,-2.71E-05,-3.04E-05,-0.0170898,0.00102632,0.001152505,-0.0170898,1.36E-20,1.52188E-20
-0.0179688,-0.00604248,-0.006785394,-0.0179718,6.71E-05,7.53933E-05,-0.0179596,-0.0134888,-0.015147229,-0.0179626,0.00103149,0.00115831,-0.0179657,-0.0136444,-0.01532196,-0.117767,-0.00365295,-0.004102075,-0.118103,-8.60E-05,-9.66E-05,-0.018158,0.000947814,0.001064346,-0.018158,1.85E-06,2.07206E-06
-0.0190308,-0.00603333,-0.006775119,-0.0190491,3.05E-06,3.42697E-06,-0.0190247,-0.0134369,-0.015088948,-0.019043,0.00107727,0.001209719,-0.0190247,-0.0137451,-0.015435041,-0.118866,-0.00361938,-0.004064378,-0.119171,-1.97E-05,-2.22E-05,-0.0192261,0.00101274,0.001137255,-0.0192261,-4.45E-06,-4.99238E-06
-0.0200836,-0.00593567,-0.006665452,-0.0201202,3.97E-05,4.45506E-05,-0.0200958,-0.0135376,-0.015202029,-0.0201355,0.000997925,0.001120618,-0.020105,-0.0137146,-0.015400791,-0.119904,-0.00372925,-0.004187756,-0.120239,-9.69E-05,-1.09E-04,-0.0202942,0.000952546,0.00106966,-0.0202942,-5.03E-06,-5.64329E-06
-0.0211609,-0.00597229,-0.006706575,-0.0211792,-0.000112915,-0.000126798,-0.02117,-0.013446,-0.015099167,-0.0211853,0.000942993,0.001058933,-0.0211548,-0.0137634,-0.015455591,-0.121002,-0.00371094,-0.004167195,-0.121307,-4.60E-05,-5.16E-05,-0.0213623,0.000916766,0.001029481,-0.0213623,-1.66E-06,-1.8624E-06
-0.0222198,-0.0059845,-0.006720286,-0.0222504,-7.02E-05,-7.88202E-05,-0.0222168,-0.0136047,-0.015277379,-0.0222595,0.000912476,0.001024664,-0.0222168,-0.0138,-0.015496691,-0.12204,-0.00377197,-0.004235728,-0.122375,-7.43E-05,-8.35E-05,-0.0224304,0.000905399,0.001016717,-0.0224304,-1.19E-05,-1.33276E-05
-0.0232849,-0.00602112,-0.006761408,-0.0233124,-0.00015564,-0.000174776,-0.0232971,-0.0136444,-0.01532196,-0.0232758,0.000839233,0.000942416,-0.0233093,-0.0137024,-0.015387091,-0.123108,-0.0038269,-0.004297412,-0.123444,-9.66E-05,-1.08E-04,-0.0234985,0.000851308,0.000955975,-0.0234985,-8.83E-06,-9.91269E-06
-0.0243713,-0.00612183,-0.0068745,-0.0243866,-0.000167847,-0.000188484,-0.0243683,-0.0136078,-0.01528086,-0.0244019,0.00090332,0.001014382,-0.0243561,-0.0138,-0.015496691,-0.124176,-0.00378723,-0.004252865,-0.124512,-2.42E-05,-2.72E-05,-0.0245667,0.000934546,0.001049447,-0.0245667,-8.86E-06,-9.95263E-06
-0.0254364,-0.00609131,-0.006840228,-0.0254425,-0.000228882,-0.000257023,-0.0254547,-0.013739,-0.015428191,-0.0254517,0.000796509,0.000894439,-0.0254456,-0.013739,-0.015428191,-0.125275,-0.00389099,-0.004369382,-0.12558,-9.53E-05,-1.07E-04,-0.0256348,0.000846885,0.000951008,-0.0256348,-9.25E-06,-1.03895E-05
-0.0265228,-0.00614014,-0.006895062,-0.0265045,-0.000286865,-0.000322135,-0.0265106,-0.0136688,-0.01534936,-0.0265015,0.000769043,0.000863596,-0.0265106,-0.0137207,-0.015407641,-0.126343,-0.00387268,-0.004348821,-0.126648,-4.43E-05,-4.98E-05,-0.0267029,0.00083857,0.000941671,-0.0267029,-2.53E-06,-2.84053E-06
-0.0275604,-0.0061615,-0.006919048,-0.0275726,-0.000262451,-0.000294719,-0.0275696,-0.0137573,-0.015448741,-0.027594,0.000790405,0.000887584,-0.0275452,-0.0137787,-0.015472772,-0.12738,-0.00390625,-0.004386518,-0.127716,-4.52E-05,-5.08E-05,-0.027771,0.000879083,0.000987165,-0.027771,-1.45E-05,-1.63123E-05
-0.0286346,-0.00608521,-0.006833378,-0.0286377,-0.000384521,-0.000431797,-0.0286224,-0.0137726,-0.015465922,-0.0286224,0.000698853,0.000784776,-0.0286255,-0.0137512,-0.015441891,-0.128448,-0.00396729,-0.004455063,-0.128784,-7.36E-05,-8.27E-05,-0.0288391,0.000806681,0.000905861,-0.0288391,-7.46E-06,-8.38186E-06
-0.0296875,-0.00611877,-0.006871064,-0.029715,-0.000338745,-0.000380393,-0.0297089,-0.0137543,-0.015445372,-0.0297058,0.000717163,0.000805337,-0.0296753,-0.013797,-0.015493322,-0.129547,-0.00397034,-0.004458488,-0.129852,-4.40E-05,-4.94E-05,-0.0299072,0.000844143,0.000947929,-0.0299072,-1.23E-05,-1.38088E-05
-0.0307648,-0.00602417,-0.006764833,-0.03078,-0.000387573,-0.000435225,-0.0307251,-0.013858,-0.015561822,-0.0307526,0.000631714,0.000709382,-0.0307526,-0.0137177,-0.015404272,-0.130676,-0.00403137,-0.004527021,-0.13092,-7.23E-05,-8.12E-05,-0.0309753,0.000777844,0.000873479,-0.0309753,-1.04E-05,-1.16529E-05
-0.0318115,-0.00606995,-0.006816242,-0.0318176,-0.000515747,-0.000579157,-0.031839,-0.0137665,-0.015459072,-0.0318329,0.000662231,0.000743651,-0.0318207,-0.0138336,-0.015534422,-0.131653,-0.00401917,-0.004513321,-0.131989,-2.75E-05,-3.08E-05,-0.0320435,0.000827513,0.000929255,-0.0320435,-1.35E-05,-1.52129E-05
-0.0328888,-0.00601807,-0.006757983,-0.0329132,-0.000479126,-0.000538034,-0.032901,-0.0138458,-0.015548122,-0.0328918,0.000592041,0.000664832,-0.0328949,-0.0137817,-0.015476141,-0.132751,-0.0040863,-0.004588705,-0.133057,-6.19E-05,-6.95E-05,-0.0331116,0.000776473,0.000871939,-0.0331116,-1.99E-05,-2.23767E-05
-0.0339508,-0.0059906,-0.006727136,-0.0339508,-0.000631714,-0.000709382,-0.0339691,-0.0138275,-0.015527572,-0.03396,0.000549316,0.000616854,-0.0339691,-0.0138123,-0.015510503,-0.133759,-0.00412903,-0.004636688,-0.134125,-7.20E-05,-8.08E-05,-0.0341797,0.0007529,0.000845468,-0.0341797,-2.49E-05,-2.79804E-05
-0.0350159,-0.00608826,-0.006836803,-0.0350494,-0.000524902,-0.000589438,-0.0350372,-0.0138824,-0.015589222,-0.0350372,0.000576782,0.000647697,-0.0350189,-0.0138306,-0.015531053,-0.134888,-0.00413208,-0.004640113,-0.135193,-4.24E-05,-4.76E-05,-0.0352478,0.000799516,0.000897815,-0.0352478,-3.25E-05,-3.65148E-05
-0.0360931,-0.00611877,-0.006871064,-0.0361084,-0.000646973,-0.000726517,-0.0360718,-0.0139648,-0.015681753,-0.0360779,0.000466919,0.000524326,-0.0361115,-0.0137512,-0.015441891,-0.135925,-0.00418091,-0.004694947,-0.136261,-5.85E-05,-6.57E-05,-0.0363159,0.000708804,0.00079595,-0.0363159,-3.31E-05,-3.72184E-05
-0.037149,-0.0061676,-0.006925898,-0.0371613,-0.000695801,-0.000781349,-0.0371674,-0.013913,-0.015623584,-0.0371643,0.000521851,0.000586012,-0.0371796,-0.0138062,-0.015503653,-0.137024,-0.0041687,-0.004681236,-0.137329,-1.36E-05,-1.53E-05,-0.037384,0.000782886,0.000879141,-0.037384,-3.89E-05,-4.36812E-05
-0.0382385,-0.00612793,-0.00688135,-0.0382446,-0.000744629,-0.00083618,-0.0382172,-0.0140106,-0.015733184,-0.0382355,0.00043335,0.00048663,-0.0382294,-0.0137543,-0.015445372,-0.138031,-0.00429077,-0.004818314,-0.138397,-0.000103042,-1.16E-04,-0.0384521,0.000713536,0.000801264,-0.0384521,-4.04E-05,-4.53928E-05
-0.0393036,-0.0061554,-0.006912198,-0.0393188,-0.000796509,-0.000894439,-0.0393402,-0.0139221,-0.015633803,-0.0392822,0.000430298,0.000483203,-0.0393066,-0.0137726,-0.015465922,-0.139099,-0.00423889,-0.004760056,-0.139465,-1.85E-05,-2.08E-05,-0.0395203,0.000729635,0.000819343,-0.0395203,-3.53E-05,-3.95961E-05
-0.0403778,-0.00614319,-0.006898487,-0.0403748,-0.00078125,-0.000877304,-0.0403778,-0.0139893,-0.015709265,-0.04039,0.000427246,0.000479775,-0.0403473,-0.0137878,-0.015482991,-0.140198,-0.00428772,-0.004814889,-0.140533,-3.46E-05,-3.89E-05,-0.0405884,0.000745735,0.000837422,-0.0405884,-4.39E-05,-4.92594E-05
-0.0414307,-0.0060791,-0.006826517,-0.0414337,-0.000845337,-0.00094927,-0.0414337,-0.0140503,-0.015777765,-0.0414215,0.000317383,0.000356405,-0.0414154,-0.0137787,-0.015472772,-0.141235,-0.00436707,-0.004903995,-0.141602,-8.13E-05,-9.13E-05,-0.0416565,0.000655022,0.000735556,-0.0416565,-4.21E-05,-4.72866E-05
-0.0425079,-0.00606689,-0.006812806,-0.0424927,-0.000888062,-0.000997248,-0.0425018,-0.0139893,-0.015709265,-0.0425079,0.000375366,0.000421517,-0.0424835,-0.0138153,-0.015513872,-0.142334,-0.00432434,-0.004856012,-0.14267,-5.92E-06,-6.65E-06,-0.0427246,0.000732157,0.000822175,-0.0427246,-5.11E-05,-5.74121E-05
-0.0435669,-0.00598755,-0.006723711,-0.0435669,-0.000924683,-0.001038371,-0.0435608,-0.0141235,-0.015859965,-0.0435699,0.000265503,0.000298146,-0.0435608,-0.0137207,-0.015407641,-0.143433,-0.00444946,-0.004996515,-0.143738,-9.84E-05,-1.10E-04,-0.0437927,0.000641444,0.000720309,-0.0437927,-4.73E-05,-5.3135E-05
-0.0446228,-0.00600891,-0.006747697,-0.0446411,-0.00100403,-0.001127474,-0.0446442,-0.0140472,-0.015774284,-0.0446411,0.000271606,0.000305,-0.0446533,-0.0138184,-0.015517353,-0.14447,-0.00442505,-0.004969104,-0.144806,-4.13E-05,-4.64E-05,-0.0448608,0.000666699,0.000748669,-0.0448608,-4.19E-05,-4.70994E-05
-0.0456818,-0.00603638,-0.006778544,-0.0457275,-0.00100098,-0.001124049,-0.0457001,-0.0140808,-0.015812015,-0.0457001,0.000274658,0.000308427,-0.0456848,-0.0138123,-0.015510503,-0.145508,-0.00449524,-0.005047923,-0.145874,-7.88E-05,-8.85E-05,-0.045929,0.000688901,0.0007736,-0.045929,-4.77E-05,-5.35622E-05
-0.0467529,-0.00612183,-0.0068745,-0.046759,-0.00108643,-0.001220005,-0.0467682,-0.0140656,-0.015794946,-0.0467499,0.000192261,0.000215899,-0.0467682,-0.0137482,-0.015438522,-0.146545,-0.0045105,-0.00506506,-0.146942,-6.14E-05,-6.89E-05,-0.0469971,0.000625655,0.000702578,-0.0469971,-4.79E-05,-5.3813E-05
-0.0478241,-0.00612488,-0.006877925,-0.047879,-0.00107727,-0.001209719,-0.0478241,-0.0140686,-0.015798315,-0.0478271,0.000198364,0.000222753,-0.047818,-0.0137878,-0.015482991,-0.147675,-0.0045166,-0.00507191,-0.14801,-3.48E-05,-3.91E-05,-0.0480652,0.000650909,0.000730937,-0.0480652,-5.18E-05,-5.81576E-05
-0.0488617,-0.00618591,-0.006946459,-0.0488922,-0.00112915,-0.001267977,-0.0488892,-0.0141479,-0.015887364,-0.0489075,0.000158691,0.000178202,-0.0488983,-0.0136658,-0.015345991,-0.148743,-0.00461426,-0.005181577,-0.149078,-9.98E-05,-1.12E-04,-0.0491333,0.000630387,0.000707892,-0.0491333,-5.28E-05,-5.93047E-05
-0.0499878,-0.00619202,-0.00695332,-0.0500183,-0.00118408,-0.001329661,-0.0500183,-0.0141205,-0.015856596,-0.0500488,0.00017395,0.000195337,-0.0499573,-0.0137817,-0.015476141,-0.14975,-0.00455627,-0.005116457,-0.150146,-9.16E-06,-1.03E-05,-0.0502014,0.000664797,0.000746533,-0.0502014,-4.72E-05,-5.29839E-05
-0.0509949,-0.00619202,-0.00695332,-0.0510559,-0.00119324,-0.001339947,-0.0510254,-0.0141785,-0.015921727,-0.0510559,9.77E-05,0.000109663,-0.0510254,-0.0136963,-0.015380241,-0.150848,-0.00462036,-0.005188427,-0.151215,-4.06E-05,-4.56E-05,-0.0512695,0.000607654,0.000682364,-0.0512695,-5.20E-05,-5.83984E-05
-0.052124,-0.00614014,-0.006895062,-0.0521545,-0.00131226,-0.001473601,-0.0521545,-0.0141083,-0.015842896,-0.0521851,6.41E-05,7.19663E-05,-0.0520935,-0.0137024,-0.015387091,-0.151947,-0.0046936,-0.005270672,-0.152283,-8.11E-05,-9.11E-05,-0.0523376,0.000593235,0.000666172,-0.0523376,-5.16E-05,-5.78987E-05
-0.0531311,-0.00617371,-0.006932759,-0.0531921,-0.00125427,-0.001408481,-0.0531921,-0.0141479,-0.015887364,-0.0532227,3.36E-05,3.76966E-05,-0.0531921,-0.0137299,-0.015417972,-0.152954,-0.00466309,-0.00523641,-0.153351,-1.80E-05,-2.02E-05,-0.0534058,0.000581868,0.000653408,-0.0534058,-5.46E-05,-6.13563E-05
-0.0542603,-0.00607605,-0.006823092,-0.0542297,-0.00135193,-0.001518148,-0.0543518,-0.0141632,-0.015904546,-0.0542297,-2.44E-05,-2.74158E-05,-0.0542908,-0.0136871,-0.01536991,-0.153992,-0.00473633,-0.005318655,-0.154419,-5.85E-05,-6.57E-05,-0.0544739,0.000543036,0.000609802,-0.0544739,-5.30E-05,-5.94952E-05
-0.0552979,-0.00608521,-0.006833378,-0.0553284,-0.00138855,-0.00155927,-0.0553284,-0.0141296,-0.015866814,-0.0553284,3.36E-05,3.76966E-05,-0.0552673,-0.0137329,-0.015421341,-0.155151,-0.00471497,-0.005294669,-0.155487,-4.49E-06,-5.04E-06,-0.055542,0.00062017,0.000696419,-0.055542,-4.93E-05,-5.53669E-05
-0.0563965,-0.00603943,-0.006781969,-0.056366,-0.00139465,-0.00156612,-0.0563965,-0.0141998,-0.015945645,-0.056427,-5.19E-05,-5.82585E-05,-0.0563965,-0.0136627,-0.01534251,-0.156219,-0.00483093,-0.005424886,-0.156555,-8.78E-05,-9.86E-05,-0.0566101,0.000553872,0.00062197,-0.0566101,-5.30E-05,-5.94789E-05
-0.0574646,-0.00605469,-0.006799106,-0.0574341,-0.00152283,-0.00171006,-0.0574951,-0.0141052,-0.015839415,-0.0574646,-2.75E-05,-3.08427E-05,-0.0574646,-0.0137024,-0.015387091,-0.157288,-0.0047699,-0.005356353,-0.157623,5.92E-06,6.65E-06,-0.0576782,0.000597437,0.000670891,-0.0576782,-5.36E-05,-6.01825E-05
-0.0585632,-0.00616455,-0.006922473,-0.0585327,-0.00146484,-0.00164494,-0.0585327,-0.0141876,-0.015931946,-0.0585327,-6.71E-05,-7.53933E-05,-0.0585022,-0.0136902,-0.015373391,-0.158356,-0.00483093,-0.005424886,-0.158691,-2.24E-05,-2.52E-05,-0.0587463,0.000576915,0.000647846,-0.0587463,-6.09E-05,-6.84037E-05
-0.0595703,-0.00614929,-0.006905337,-0.0596619,-0.00152893,-0.00171691,-0.0595398,-0.0142517,-0.016003927,-0.0596008,-0.000167847,-0.000188484,-0.0596008,-0.0136078,-0.01528086,-0.159332,-0.00489807,-0.005500281,-0.15976,-5.69E-05,-6.39E-05,-0.0598145,0.000495358,0.000556262,-0.0598145,-5.90E-05,-6.62046E-05
-0.0605774,-0.00629272,-0.007066401,-0.0606995,-0.00157166,-0.001764893,-0.0606384,-0.0142395,-0.015990227,-0.0606995,-8.24E-05,-9.25282E-05,-0.0606689,-0.0136475,-0.015325441,-0.160522,-0.00487061,-0.005469445,-0.160828,3.23E-06,3.63E-06,-0.0608826,0.000599958,0.000673722,-0.0608826,-6.45E-05,-7.24502E-05
-0.0617676,-0.00619507,-0.006956745,-0.0617371,-0.00161438,-0.001812866,-0.0616455,-0.0143188,-0.016079276,-0.0617065,-0.000183105,-0.000205618,-0.0617065,-0.0135376,-0.015202029,-0.16156,-0.00499268,-0.005606523,-0.161896,-8.62E-05,-9.68E-05,-0.0619507,0.000518401,0.000582138,-0.0619507,-6.54E-05,-7.3464E-05
-0.0628052,-0.00625916,-0.007028715,-0.0627747,-0.00175171,-0.00196708,-0.0628357,-0.0142212,-0.015969677,-0.0628052,-0.00015564,-0.000174776,-0.0628357,-0.0135864,-0.015256829,-0.162537,-0.00494385,-0.005551689,-0.162964,-4.67E-06,-5.24E-06,-0.0630188,0.000565017,0.000634485,-0.0630188,-6.88E-05,-7.72162E-05
-0.0639038,-0.00619812,-0.00696017,-0.0638428,-0.00169983,-0.001908822,-0.0639038,-0.0142883,-0.016045026,-0.0638428,-0.000201416,-0.00022618,-0.0638428,-0.0135986,-0.015270529,-0.163666,-0.00500488,-0.005620223,-0.164032,-3.30E-05,-3.71E-05,-0.0640869,0.000538392,0.000604587,-0.0640869,-7.96E-05,-8.93482E-05
-0.0649414,-0.00612793,-0.00688135,-0.0649414,-0.00177612,-0.001994491,-0.0649414,-0.0142792,-0.016034808,-0.0649109,-0.000308228,-0.000346124,-0.0649414,-0.013504,-0.015164298,-0.164703,-0.00510254,-0.00572989,-0.1651,-9.80E-05,-1.10E-04,-0.065155,0.000450731,0.000506148,-0.065155,-7.56E-05,-8.4916E-05
-0.06604,-0.00614014,-0.006895062,-0.0660095,-0.00176086,-0.001977355,-0.065979,-0.0142731,-0.016027958,-0.065979,-0.000265503,-0.000298146,-0.0659485,-0.0136108,-0.015284229,-0.165771,-0.00503845,-0.00565792,-0.166168,-1.26E-06,-1.41E-06,-0.0662231,0.000512607,0.000575631,-0.0662231,-8.16E-05,-9.16052E-05
-0.0670776,-0.00605469,-0.006799106,-0.0670471,-0.00184631,-0.002073311,-0.0670166,-0.0143341,-0.016096457,-0.0670776,-0.00032959,-0.000370113,-0.0670776,-0.0134766,-0.015133529,-0.166809,-0.00513,-0.005760726,-0.167236,-6.01E-05,-6.75E-05,-0.0672913,0.000467671,0.00052517,-0.0672913,-8.28E-05,-9.30098E-05
-0.0681152,-0.00610962,-0.006860789,-0.0681458,-0.0019165,-0.002152131,-0.0681763,-0.0142303,-0.015979895,-0.0681458,-0.000268555,-0.000301573,-0.0681152,-0.013559,-0.01522606,-0.167877,-0.00507813,-0.005702479,-0.168304,2.44E-05,2.74E-05,-0.0683594,0.000547857,0.000615215,-0.0683594,-7.48E-05,-8.39969E-05
-0.0692139,-0.00606384,-0.006809381,-0.0691833,-0.0019165,-0.002152131,-0.0691833,-0.0143402,-0.016103307,-0.0691833,-0.000341797,-0.00038382,-0.0692139,-0.0134979,-0.015157448,-0.169006,-0.00516968,-0.005805285,-0.169373,-3.45E-05,-3.87E-05,-0.0694275,0.000493766,0.000554474,-0.0694275,-7.43E-05,-8.34787E-05
-0.070282,-0.00615234,-0.006908762,-0.0702515,-0.00198059,-0.002224101,-0.070282,-0.0142639,-0.016017626,-0.0702209,-0.000396729,-0.000445506,-0.0702209,-0.0134888,-0.015147229,-0.170074,-0.00519714,-0.005836121,-0.170441,-2.93E-05,-3.29E-05,-0.0704956,0.000457985,0.000514294,-0.0704956,-6.79E-05,-7.6215E-05
-0.0713196,-0.00621643,-0.006980731,-0.0713196,-0.00192871,-0.002165842,-0.0713196,-0.0143127,-0.016072426,-0.0713501,-0.000360107,-0.000404382,-0.0712891,-0.0134857,-0.015143748,-0.171082,-0.00524292,-0.00588753,-0.171509,-4.24E-05,-4.76E-05,-0.0715637,0.000513757,0.000576923,-0.0715637,-7.11E-05,-7.98804E-05
-0.0723877,-0.00622253,-0.006987581,-0.0723572,-0.00204773,-0.002299496,-0.0723877,-0.0143402,-0.016103307,-0.0723572,-0.000442505,-0.00049691,-0.0724182,-0.0134216,-0.015071767,-0.172119,-0.00528564,-0.005935502,-0.172577,-5.24E-05,-5.89E-05,-0.0726318,0.00045051,0.0005059,-0.0726318,-7.17E-05,-8.05591E-05
-0.0733948,-0.00629272,-0.007066401,-0.0733948,-0.00209351,-0.002350904,-0.0734863,-0.014325,-0.016086239,-0.0734558,-0.000390625,-0.000438652,-0.0734558,-0.0134705,-0.015126679,-0.173279,-0.00527954,-0.005928652,-0.173645,-1.36E-05,-1.53E-05,-0.0737,0.000521541,0.000585664,-0.0737,-7.41E-05,-8.3257E-05
-0.0744629,-0.00621643,-0.006980731,-0.0745239,-0.0020752,-0.002330343,-0.0745544,-0.0143494,-0.016113639,-0.0745239,-0.000497437,-0.000558596,-0.0744934,-0.0134155,-0.015064917,-0.174255,-0.00533752,-0.005993761,-0.174713,-3.90E-05,-4.37E-05,-0.0747681,0.00043388,0.000487225,-0.0747681,-7.47E-05,-8.38644E-05
-0.0756226,-0.00620422,-0.00696702,-0.075531,-0.00220947,-0.002481121,-0.0756226,-0.0142883,-0.016045026,-0.0756226,-0.00050354,-0.00056545,-0.075531,-0.0133942,-0.015040998,-0.175354,-0.00534973,-0.006007472,-0.175781,-1.85E-05,-2.08E-05,-0.0758362,0.000446928,0.000501877,-0.0758362,-7.10E-05,-7.97114E-05
